Produced qty	Material	Registration date	Batch
379.00000	7193323	2017-09-26 00:00:00	434094
12688.00000	7192043	2017-09-26 00:00:00	500310
53990.00000	7161905	2017-09-26 00:00:00	412960
31908.00000	7114842	2017-09-27 00:00:00	164986
37487.00000	7129378	2017-10-02 00:00:00	83784
5385.00000	7194114	2017-10-23 00:00:00	31808
3706.00000	7193937	2017-09-28 00:00:00	373583
15370.00000	7193847	2017-10-24 00:00:00	385034
19727.00000	7193847	2017-10-24 00:00:00	509205
3116.00000	7193088	2017-09-28 00:00:00	182043
28497.00000	7192266	2017-09-25 00:00:00	213822
2177.00000	7182678	2017-09-25 00:00:00	421679
101190.00000	7185987	2017-09-26 00:00:00	385528
285449.00000	7184565	2017-10-05 00:00:00	360275
12799.00000	7191898	2017-09-25 00:00:00	189762
38750.00000	7183755	2017-09-26 00:00:00	136210
8708.00000	7139918	2017-10-02 00:00:00	3860
17390.00000	7155557	2017-10-02 00:00:00	210453
12390.00000	7129424	2017-10-03 00:00:00	520581
36693.00000	7126123	2017-09-27 00:00:00	3268
6620.00000	7192487	2017-10-03 00:00:00	300456
16968.00000	7129424	2017-10-03 00:00:00	233006
6153.00000	7129408	2017-10-03 00:00:00	520625
14075.00000	7177674	2017-09-27 00:00:00	265652
10290.00000	7177674	2017-09-28 00:00:00	518454
5792.00000	7137095	2017-09-28 00:00:00	343096
7812.00000	7152310	2017-10-02 00:00:00	391913
3561.00000	7197756	2017-09-26 00:00:00	293473
9702.00000	7197756	2017-09-28 00:00:00	442061
17115.00000	7194285	2017-09-28 00:00:00	214734
8794.00000	7198116	2017-09-28 00:00:00	593
135625.00000	7183763	2017-09-27 00:00:00	519953
10410.00000	7186266	2017-09-28 00:00:00	460481
48.00000	7192515	2017-10-02 00:00:00	215941
6449.00000	7192525	2017-10-03 00:00:00	411821
9353.00000	7192487	2017-10-03 00:00:00	295220
17432.00000	7153457	2017-09-27 00:00:00	128766
13357.00000	7142234	2017-09-28 00:00:00	255024
12828.00000	7177674	2017-09-28 00:00:00	147715
2079.00000	7192135	2017-10-04 00:00:00	383109
657.00000	7534310	2017-10-03 00:00:00	120028
4626.00000	7132913	2017-09-26 00:00:00	169954
24655.00000	7153449	2017-09-27 00:00:00	192542
40763.00000	7149174	2017-10-03 00:00:00	121586
6246.00000	7196083	2017-10-02 00:00:00	183577
36779.00000	7131402	2017-10-02 00:00:00	496282
2695.00000	7167083	2017-10-02 00:00:00	160001
66858.00000	7131410	2017-10-02 00:00:00	471204
12423.00000	7148607	2017-10-02 00:00:00	422658
24457.00000	7176465	2017-09-28 00:00:00	496176
3270.00000	7193830	2017-09-29 00:00:00	220250
31474.00000	7193830	2017-09-29 00:00:00	461974
2287.00000	7096615	2017-09-28 00:00:00	244999
9082.00000	7193077	2017-10-03 00:00:00	338296
65486.00000	7196687	2017-10-03 00:00:00	352528
7760.00000	7196644	2017-10-03 00:00:00	87546
159421.00000	7124031	2017-10-04 00:00:00	132640
172779.00000	7124031	2017-10-05 00:00:00	441756
170054.00000	7124031	2017-10-05 00:00:00	103710
3368.00000	7146043	2017-10-03 00:00:00	145780
2097.00000	7122055	2017-09-27 00:00:00	65313
153.00000	7192515	2017-10-04 00:00:00	78157
2147.00000	7192078	2017-10-04 00:00:00	309163
1142.00000	7533179	2017-10-12 00:00:00	477855
1482.00000	7192527	2017-10-04 00:00:00	226746
1853.00000	7532954	2017-10-05 00:00:00	512169
14729.00000	7192919	2017-09-30 00:00:00	478170
3183.00000	7534310	2017-10-04 00:00:00	29357
14739.00000	7174268	2017-09-30 00:00:00	411612
43203.00000	7184190	2017-09-28 00:00:00	272978
114665.00000	7192509	2017-10-05 00:00:00	297880
10593.00000	7192525	2017-10-05 00:00:00	365717
2354.00000	7196946	2017-10-05 00:00:00	52037
15676.00000	7192509	2017-10-05 00:00:00	407803
31886.00000	7119534	2017-10-06 00:00:00	76189
13309.00000	7192509	2017-10-04 00:00:00	366178
8162.00000	7166117	2017-10-05 00:00:00	319810
28653.00000	7192525	2017-10-06 00:00:00	291583
175432.00000	7173385	2017-10-05 00:00:00	329382
15443.00000	7192776	2017-09-30 00:00:00	49669
9283.00000	7192776	2017-09-28 00:00:00	509041
7086.00000	7191049	2017-09-28 00:00:00	189655
52566.00000	7184115	2017-09-28 00:00:00	97638
23111.00000	7193728	2017-09-28 00:00:00	306943
2664.00000	7186177	2017-09-29 00:00:00	133490
52.00000	7193655	2017-10-05 00:00:00	23819
126479.00000	7193154	2017-10-09 00:00:00	507270
106449.00000	7193154	2017-10-09 00:00:00	194261
40975.00000	7151080	2017-09-29 00:00:00	259088
10275.00000	7151080	2017-09-29 00:00:00	259088
768.00000	7192469	2017-10-05 00:00:00	262116
2971.00000	7193409	2017-10-05 00:00:00	454393
33757.00000	7188137	2017-10-01 00:00:00	37208
3021.00000	7188137	2017-10-01 00:00:00	235846
36811.00000	7186282	2017-09-30 00:00:00	111175
1963.00000	7184867	2017-10-01 00:00:00	378950
41197.00000	7192525	2017-10-04 00:00:00	351982
265595.00000	7132913	2017-10-03 00:00:00	529765
43527.00000	7145713	2017-10-12 00:00:00	533872
2337.00000	7192075	2017-10-05 00:00:00	225390
2791.00000	7521138	2017-10-09 00:00:00	142632
1820.00000	7100039	2017-10-03 00:00:00	533060
24055.00000	7183763	2017-10-05 00:00:00	219545
5207.00000	7192584	2017-10-02 00:00:00	23627
3929.00000	7192525	2017-10-06 00:00:00	509049
7507.00000	7128347	2017-10-09 00:00:00	519107
2170.00000	7192509	2017-10-03 00:00:00	113092
2608.00000	7192525	2017-10-03 00:00:00	206850
199053.00000	7196679	2017-10-05 00:00:00	441103
75804.00000	7196679	2017-10-05 00:00:00	467488
1713.00000	7129378	2017-10-03 00:00:00	357147
90763.00000	7160801	2017-10-03 00:00:00	37036
2664.00000	7077238	2017-10-06 00:00:00	483476
214916.00000	7192996	2017-10-11 00:00:00	486691
160880.00000	7192996	2017-10-12 00:00:00	14597
225317.00000	7192996	2017-10-16 00:00:00	332480
21407.00000	7122551	2017-10-06 00:00:00	192156
112.00000	7194156	2017-10-05 00:00:00	536955
1387.00000	7192047	2017-10-10 00:00:00	212660
46194.00000	7153430	2017-10-11 00:00:00	198744
1419.00000	7198795	2017-10-06 00:00:00	26341
2438.00000	7192110	2017-10-10 00:00:00	124946
133822.00000	7153449	2017-10-05 00:00:00	468280
110210.00000	7153430	2017-10-10 00:00:00	335410
1098.00000	7192565	2017-10-09 00:00:00	343990
13433.00000	7182600	2017-10-01 00:00:00	172103
12472.00000	7189990	2017-10-01 00:00:00	104218
3634.00000	7188420	2017-10-02 00:00:00	528243
5627.00000	7187467	2017-10-01 00:00:00	281969
4779.00000	7187467	2017-10-02 00:00:00	163599
30565.00000	7192525	2017-10-04 00:00:00	362859
14799.00000	7192043	2017-10-09 00:00:00	526182
46.00000	7193651	2017-10-05 00:00:00	277551
6884.00000	7192487	2017-10-09 00:00:00	531249
1444.00000	7192509	2017-10-10 00:00:00	325171
81195.00000	7130325	2017-10-10 00:00:00	439279
2274.00000	7192203	2017-10-03 00:00:00	142954
1601.00000	7122551	2017-10-06 00:00:00	75382
183824.00000	7192996	2017-10-09 00:00:00	348311
15111.00000	7168810	2017-10-06 00:00:00	445675
35405.00000	7192571	2017-10-09 00:00:00	278198
28307.00000	7192560	2017-10-11 00:00:00	3497
17125.00000	7192567	2017-10-09 00:00:00	378206
1069.00000	7193325	2017-10-06 00:00:00	350899
751.00000	7192396	2017-10-10 00:00:00	417154
101.00000	7194084	2017-10-16 00:00:00	349280
130.00000	7100169	2017-10-06 00:00:00	251559
4368.00000	7197845	2017-10-06 00:00:00	509414
107602.00000	7185561	2017-10-03 00:00:00	120621
3675.00000	7186150	2017-10-02 00:00:00	40284
64019.00000	7186320	2017-10-05 00:00:00	62386
1163.00000	7192960	2017-10-06 00:00:00	308623
42970.00000	7186010	2017-10-03 00:00:00	314251
75852.00000	7183755	2017-10-05 00:00:00	326771
1365.00000	7198566	2017-10-10 00:00:00	415846
331.00000	7192018	2017-10-06 00:00:00	449638
8759.00000	7126115	2017-10-10 00:00:00	142735
96109.00000	7196660	2017-10-06 00:00:00	438563
1166.00000	7192133	2017-10-05 00:00:00	490037
5769.00000	7195901	2017-10-12 00:00:00	354493
414.00000	7195902	2017-10-11 00:00:00	535901
692.00000	7195903	2017-10-11 00:00:00	234907
3062.00000	7521138	2017-10-13 00:00:00	39179
12089.00000	7192343	2017-10-09 00:00:00	509888
10910.00000	7192548	2017-10-10 00:00:00	516134
1137.00000	7182678	2017-10-08 00:00:00	232682
1949.00000	7192505	2017-10-09 00:00:00	18929
158558.00000	7186185	2017-10-04 00:00:00	39738
1810.00000	7192866	2017-10-05 00:00:00	507901
157.00000	7193217	2017-10-06 00:00:00	154325
48198.00000	7192803	2017-10-06 00:00:00	284919
10236.00000	7193722	2017-10-07 00:00:00	488509
3984.00000	7193531	2017-10-10 00:00:00	502546
226216.00000	7184565	2017-10-08 00:00:00	43833
89167.00000	7185332	2017-10-06 00:00:00	276868
3159.00000	7177186	2017-10-11 00:00:00	489590
7161.00000	7181027	2017-10-31 00:00:00	423913
3082.00000	7198507	2017-10-16 00:00:00	267494
24694.00000	7192479	2017-10-17 00:00:00	532874
76886.00000	7192495	2017-10-17 00:00:00	533291
1087.00000	7521138	2017-10-09 00:00:00	211965
130.00000	7192080	2017-10-12 00:00:00	235689
129781.00000	7196660	2017-10-11 00:00:00	321969
178753.00000	7196660	2017-10-12 00:00:00	135006
3118.00000	7193409	2017-10-13 00:00:00	486155
7613.00000	7177178	2017-10-13 00:00:00	490891
2461.00000	7157290	2017-10-13 00:00:00	327002
8658.00000	7195109	2017-10-16 00:00:00	128455
14395.00000	7199244	2017-10-16 00:00:00	458243
4267.00000	7177178	2017-10-16 00:00:00	442053
5650.00000	7193193	2017-10-09 00:00:00	101782
69795.00000	7192682	2017-10-10 00:00:00	265430
2233.00000	7534310	2017-10-13 00:00:00	413584
72.00000	7192730	2017-10-09 00:00:00	488787
223.00000	7192729	2017-10-11 00:00:00	427177
4301.00000	7192190	2017-10-12 00:00:00	524402
224.00000	7192515	2017-10-13 00:00:00	427610
60356.00000	7192993	2017-10-12 00:00:00	446854
2528.00000	7193876	2017-10-18 00:00:00	224102
1803.00000	7192119	2017-10-10 00:00:00	523228
7972.00000	7192041	2017-10-06 00:00:00	209422
37833.00000	7192525	2017-10-11 00:00:00	100893
9067.00000	7192509	2017-10-11 00:00:00	125097
3971.00000	7192487	2017-10-11 00:00:00	74870
4217.00000	7192487	2017-10-11 00:00:00	334413
5407.00000	7192509	2017-10-11 00:00:00	161741
170.00000	7600027	2017-10-09 00:00:00	34934
594.00000	7192555	2017-10-06 00:00:00	80576
431.00000	7192405	2017-10-12 00:00:00	161844
508.00000	7198752	2017-10-16 00:00:00	158728
123524.00000	7192996	2017-10-10 00:00:00	282963
1656.00000	7195900	2017-10-11 00:00:00	242757
2646.00000	7533071	2017-10-10 00:00:00	229889
45.00000	7191502	2017-10-13 00:00:00	6426
410.00000	7192515	2017-10-12 00:00:00	437000
3083.00000	7532954	2017-10-16 00:00:00	40285
2526.00000	7533071	2017-10-17 00:00:00	233259
143924.00000	7184565	2017-10-08 00:00:00	528982
185972.00000	7184573	2017-10-11 00:00:00	316562
57903.00000	7192487	2017-10-12 00:00:00	461824
58813.00000	7186347	2017-10-12 00:00:00	304640
222.00000	7194087	2017-10-16 00:00:00	519083
67511.00000	7185332	2017-10-12 00:00:00	519843
109526.00000	7184565	2017-10-11 00:00:00	125498
938.00000	7198590	2017-10-16 00:00:00	465089
104.00000	7194087	2017-10-16 00:00:00	414858
32114.00000	7192282	2017-10-11 00:00:00	500608
7047.00000	7100049	2017-10-10 00:00:00	514745
48835.00000	7175361	2017-10-11 00:00:00	276670
7465.00000	7194820	2017-10-11 00:00:00	318247
1158.00000	7193961	2017-10-10 00:00:00	136653
48904.00000	7116675	2017-10-12 00:00:00	415378
9972.00000	7192282	2017-10-12 00:00:00	359102
5113.00000	7192266	2017-10-12 00:00:00	363862
87496.00000	7175361	2017-10-13 00:00:00	304841
122351.00000	7192509	2017-10-13 00:00:00	532557
5043.00000	7192560	2017-10-16 00:00:00	423660
24076.00000	7192571	2017-10-16 00:00:00	302245
9948.00000	7192567	2017-10-16 00:00:00	521605
10917.00000	7193861	2017-10-16 00:00:00	416172
22099.00000	7193864	2017-10-13 00:00:00	168212
28732.00000	7168829	2017-10-17 00:00:00	413322
2272.00000	7193936	2017-10-17 00:00:00	84663
16355.00000	7153457	2017-10-17 00:00:00	431251
1917.00000	7100044	2017-10-10 00:00:00	413493
74636.00000	7148640	2017-10-12 00:00:00	380545
7788.00000	7192964	2017-10-10 00:00:00	202338
10136.00000	7195893	2017-10-11 00:00:00	246169
665.00000	7194304	2017-10-11 00:00:00	387916
17125.00000	7192346	2017-10-11 00:00:00	390305
1561.00000	7192109	2017-10-11 00:00:00	168081
2812.00000	7192106	2017-10-11 00:00:00	254735
79507.00000	7185987	2017-10-13 00:00:00	224886
42819.00000	7183631	2017-10-12 00:00:00	304471
19607.00000	7192763	2017-10-13 00:00:00	158277
163828.00000	7185332	2017-10-16 00:00:00	281746
110533.00000	7185332	2017-10-17 00:00:00	378578
383.00000	7192408	2017-10-17 00:00:00	472563
1787.00000	7192316	2017-10-12 00:00:00	523739
8780.00000	7195893	2017-10-18 00:00:00	372824
4055.00000	7195893	2017-10-18 00:00:00	373737
125807.00000	7185332	2017-10-17 00:00:00	509074
43143.00000	7192517	2017-10-17 00:00:00	28989
51777.00000	7116551	2017-10-19 00:00:00	385326
38296.00000	7116551	2017-10-18 00:00:00	208627
6094.00000	7193725	2017-10-10 00:00:00	407621
102848.00000	7145411	2017-10-18 00:00:00	476846
3658.00000	7193326	2017-10-17 00:00:00	138151
16405.00000	7176724	2017-10-10 00:00:00	116822
1205.00000	7192505	2017-10-17 00:00:00	86814
13204.00000	7137290	2017-10-17 00:00:00	146133
34348.00000	7133995	2017-10-17 00:00:00	416244
93610.00000	7192996	2017-10-11 00:00:00	425090
1191.00000	7192662	2017-10-17 00:00:00	210214
9424.00000	7194310	2017-10-16 00:00:00	344196
181104.00000	7138130	2017-10-16 00:00:00	401845
119083.00000	7138121	2017-10-17 00:00:00	286903
56602.00000	7170165	2017-10-17 00:00:00	179045
144112.00000	7183208	2017-10-16 00:00:00	148921
75383.00000	7146744	2017-10-17 00:00:00	122331
98319.00000	7158432	2017-10-18 00:00:00	96469
44807.00000	7168837	2017-10-17 00:00:00	227843
142463.00000	7158440	2017-10-19 00:00:00	72580
225712.00000	7158440	2017-10-19 00:00:00	122238
10190.00000	7195133	2017-10-18 00:00:00	432589
10498.00000	7137877	2017-10-18 00:00:00	111436
7937.00000	7141874	2017-10-18 00:00:00	470658
74995.00000	7135220	2017-10-18 00:00:00	13884
18768.00000	7135220	2017-10-18 00:00:00	47020
101994.00000	7192996	2017-10-12 00:00:00	327371
223084.00000	7192996	2017-10-13 00:00:00	445278
170519.00000	7192996	2017-10-16 00:00:00	249021
176175.00000	7192996	2017-10-18 00:00:00	231995
12658.00000	7138598	2017-10-19 00:00:00	358995
72643.00000	7124740	2017-10-19 00:00:00	357268
7425.00000	7130317	2017-10-19 00:00:00	301913
3323.00000	7097700	2017-10-20 00:00:00	386672
3400.00000	7135831	2017-10-12 00:00:00	409267
50501.00000	7153821	2017-10-25 00:00:00	162431
80.00000	7100333	2017-10-17 00:00:00	418382
40.00000	7100342	2017-10-17 00:00:00	194052
6650.00000	7193844	2017-10-17 00:00:00	335407
5594.00000	7193844	2017-10-17 00:00:00	970
2615.00000	7199066	2017-10-19 00:00:00	428843
296.00000	7192839	2017-10-12 00:00:00	32053
45331.00000	7162766	2017-10-20 00:00:00	230999
8708.00000	7192525	2017-10-20 00:00:00	510325
13340.00000	7192525	2017-10-20 00:00:00	200914
8477.00000	7192525	2017-10-20 00:00:00	400199
14246.00000	7192487	2017-10-23 00:00:00	275683
3123.00000	7192487	2017-10-24 00:00:00	420457
127.00000	7192166	2017-10-17 00:00:00	202005
236.00000	7192867	2017-10-17 00:00:00	2488
1165.00000	7192132	2017-10-17 00:00:00	347133
115572.00000	7184565	2017-10-18 00:00:00	131546
241.00000	7193313	2017-10-17 00:00:00	269376
256.00000	7100162	2017-10-17 00:00:00	37592
189.00000	7100178	2017-10-17 00:00:00	258866
918.00000	7100177	2017-10-17 00:00:00	465222
12801.00000	7194310	2017-10-17 00:00:00	74497
87587.00000	7151802	2017-10-17 00:00:00	64682
45689.00000	7150580	2017-10-24 00:00:00	170827
167668.00000	7132913	2017-10-19 00:00:00	34250
16400.00000	7194310	2017-10-24 00:00:00	109920
71.00000	7193271	2017-10-17 00:00:00	64902
377.00000	7193854	2017-10-18 00:00:00	241157
1829.00000	7192113	2017-10-19 00:00:00	531822
638.00000	7192516	2017-10-18 00:00:00	345335
9427.00000	7177151	2017-10-18 00:00:00	335777
301.00000	7193310	2017-10-18 00:00:00	522138
383.00000	7100172	2017-10-19 00:00:00	503280
1807.00000	7199058	2017-10-18 00:00:00	28747
220216.00000	7192996	2017-10-19 00:00:00	509678
144459.00000	7192996	2017-10-20 00:00:00	39729
165739.00000	7194313	2017-10-25 00:00:00	384352
246651.00000	7184573	2017-10-16 00:00:00	156252
3700.00000	7191049	2017-10-19 00:00:00	359420
132555.00000	7184573	2017-10-20 00:00:00	8479
1751.00000	7192542	2017-10-19 00:00:00	294604
25245.00000	7192343	2017-10-26 00:00:00	370946
5352.00000	7193354	2017-10-18 00:00:00	348936
14955.00000	7179308	2017-11-08 00:00:00	36621
8506.00000	7114605	2017-10-18 00:00:00	355411
31012.00000	7179111	2017-10-19 00:00:00	145473
149998.00000	7193905	2017-10-24 00:00:00	191859
35788.00000	7193905	2017-10-24 00:00:00	201042
12233.00000	7192321	2017-10-17 00:00:00	297675
8107.00000	7192432	2017-10-18 00:00:00	296534
5615.00000	7192361	2017-10-20 00:00:00	416148
57755.00000	7143656	2017-10-24 00:00:00	348200
32482.00000	7143656	2017-10-24 00:00:00	226211
13817.00000	7148607	2017-10-19 00:00:00	231327
4261.00000	7143648	2017-10-24 00:00:00	138881
2874.00000	7164777	2017-10-24 00:00:00	124394
3027.00000	7199040	2017-10-18 00:00:00	105745
43082.00000	7158432	2017-10-19 00:00:00	422876
37891.00000	7192571	2017-10-17 00:00:00	102553
11006.00000	7192567	2017-10-23 00:00:00	74312
2139.00000	7192325	2017-10-18 00:00:00	346510
43639.00000	7189931	2017-10-19 00:00:00	429096
161615.00000	7184565	2017-10-22 00:00:00	423079
6897.00000	7195958	2017-10-20 00:00:00	84139
5746.00000	7192340	2017-10-20 00:00:00	466941
8613.00000	7192351	2017-10-24 00:00:00	147918
53779.00000	7193034	2017-10-23 00:00:00	377822
2687.00000	7120303	2017-10-23 00:00:00	488558
6781.00000	7120311	2017-10-23 00:00:00	248339
120.00000	7192555	2017-10-23 00:00:00	81908
763.00000	7197845	2017-10-23 00:00:00	238453
2539.00000	7533071	2017-11-14 00:00:00	34303
2445.00000	7533071	2017-10-18 00:00:00	117434
38417.00000	7145705	2017-10-25 00:00:00	343336
52006.00000	7146280	2017-10-26 00:00:00	409169
61191.00000	7145411	2017-10-20 00:00:00	487654
8828.00000	7193872	2017-10-17 00:00:00	194587
113268.00000	7193971	2017-10-23 00:00:00	427988
17651.00000	7143885	2017-10-19 00:00:00	235403
57.00000	7100344	2017-10-19 00:00:00	421982
5.00000	7100338	2017-10-19 00:00:00	485734
51.00000	7100341	2017-10-20 00:00:00	335579
119.00000	7100414	2017-10-20 00:00:00	29854
79.00000	7100417	2017-10-20 00:00:00	71518
2973.00000	7192474	2017-10-23 00:00:00	89695
22429.00000	7193882	2017-10-23 00:00:00	226872
74231.00000	7193890	2017-10-23 00:00:00	254880
4176.00000	7198116	2017-10-18 00:00:00	363574
117539.00000	7186185	2017-10-20 00:00:00	68673
1911.00000	7193358	2017-10-20 00:00:00	418095
1367.00000	7192525	2017-10-20 00:00:00	520709
20028.00000	7192525	2017-10-20 00:00:00	520709
3000.00000	7192487	2017-10-20 00:00:00	102935
71705.00000	7192525	2017-10-23 00:00:00	463023
1037.00000	7193358	2017-10-20 00:00:00	172267
3576.00000	7188790	2017-10-20 00:00:00	202599
574.00000	7192481	2017-10-19 00:00:00	424479
392.00000	7192081	2017-10-20 00:00:00	374446
689.00000	7192477	2017-10-23 00:00:00	5257
3107.00000	7192461	2017-10-20 00:00:00	4216
2907.00000	7192461	2017-10-20 00:00:00	310642
161639.00000	7195281	2017-10-26 00:00:00	447082
1775.00000	7194130	2017-10-26 00:00:00	219467
10605.00000	7192266	2017-10-25 00:00:00	526538
10660.00000	7192240	2017-10-25 00:00:00	421262
16364.00000	7114184	2017-10-26 00:00:00	428493
70359.00000	7193034	2017-10-23 00:00:00	312600
783.00000	7197870	2017-10-20 00:00:00	424713
86274.00000	7149174	2017-10-27 00:00:00	171859
1840.00000	7193947	2017-10-23 00:00:00	460172
18433.00000	7193947	2017-10-20 00:00:00	431476
1120.00000	7192571	2017-10-23 00:00:00	282714
46764.00000	7145578	2017-11-07 00:00:00	25078
25656.00000	7124732	2017-10-23 00:00:00	33631
13653.00000	7192362	2017-10-27 00:00:00	106706
94449.00000	7192682	2017-11-02 00:00:00	8404
19264.00000	7193722	2017-10-31 00:00:00	91710
8459.00000	7193381	2017-11-01 00:00:00	353147
25964.00000	7193850	2017-11-01 00:00:00	304874
26561.00000	7192803	2017-11-03 00:00:00	189593
36547.00000	7192685	2017-11-10 00:00:00	388780
1026.00000	7192546	2017-10-24 00:00:00	126786
6774.00000	7192309	2017-10-24 00:00:00	419603
1464.00000	7185065	2017-10-26 00:00:00	147819
1099.00000	7193976	2017-11-03 00:00:00	266536
-30.00000	7193976	2017-11-03 00:00:00	266536
124620.00000	7184565	2017-10-25 00:00:00	160433
64292.00000	7185561	2017-10-25 00:00:00	14533
95931.00000	7186185	2017-10-30 00:00:00	276270
2375.00000	7193362	2017-10-26 00:00:00	128003
40708.00000	7193362	2017-10-25 00:00:00	47595
77806.00000	7183763	2017-10-28 00:00:00	321021
1967.00000	7192602	2017-10-28 00:00:00	404053
79200.00000	7183763	2017-10-24 00:00:00	228739
5287.00000	7192980	2017-10-24 00:00:00	280028
57906.00000	7153821	2017-10-31 00:00:00	62861
1671.00000	7137095	2017-10-27 00:00:00	482602
66402.00000	7136935	2017-10-25 00:00:00	115554
97840.00000	7135920	2017-10-25 00:00:00	470830
26363.00000	7132433	2017-10-26 00:00:00	512847
7314.00000	7192487	2017-10-24 00:00:00	137641
103374.00000	7126123	2017-10-24 00:00:00	430042
16368.00000	7180683	2017-10-24 00:00:00	430599
16901.00000	7192517	2017-10-24 00:00:00	349435
9373.00000	7192509	2017-10-23 00:00:00	155663
7982.00000	7192509	2017-10-24 00:00:00	449264
57158.00000	7192487	2017-10-24 00:00:00	436637
1898.00000	7193125	2017-10-24 00:00:00	291766
5387.00000	7193993	2017-10-27 00:00:00	216064
15257.00000	7155557	2017-10-24 00:00:00	263202
3576.00000	7193088	2017-10-26 00:00:00	206985
4057.00000	7180721	2017-10-26 00:00:00	94465
5175.00000	7192258	2017-10-26 00:00:00	30376
116411.00000	7192996	2017-10-25 00:00:00	50508
225407.00000	7192996	2017-10-26 00:00:00	221092
229251.00000	7194129	2017-10-26 00:00:00	146848
152737.00000	7194110	2017-10-25 00:00:00	242591
1172.00000	7100505	2017-10-27 00:00:00	390438
12434.00000	7139918	2017-10-25 00:00:00	18492
8780.00000	7137397	2017-10-24 00:00:00	302819
16110.00000	7145063	2017-10-25 00:00:00	423480
7454.00000	7137095	2017-10-31 00:00:00	202400
4278.00000	7139977	2017-10-26 00:00:00	520454
2156.00000	7177429	2017-10-25 00:00:00	24978
6959.00000	7192495	2017-10-25 00:00:00	102015
9979.00000	7192043	2017-10-25 00:00:00	464860
10497.00000	7192525	2017-10-25 00:00:00	327829
28764.00000	7192240	2017-10-26 00:00:00	294147
139702.00000	7185960	2017-10-24 00:00:00	421779
33036.00000	7148640	2017-10-30 00:00:00	279433
56292.00000	7194217	2017-11-08 00:00:00	72207
88367.00000	7188749	2017-10-26 00:00:00	414732
71035.00000	7188749	2017-10-26 00:00:00	142689
63312.00000	7188749	2017-10-27 00:00:00	6388
8914.00000	7193362	2017-10-27 00:00:00	239660
5157.00000	7192358	2017-10-31 00:00:00	348284
558.00000	7193976	2017-10-24 00:00:00	347154
384.00000	7193973	2017-10-27 00:00:00	521448
144.00000	7194204	2017-10-27 00:00:00	270171
10793.00000	7192377	2017-10-31 00:00:00	465001
31267.00000	7192370	2017-11-03 00:00:00	518497
3404.00000	7192559	2017-11-01 00:00:00	451912
2978.00000	7192368	2017-11-03 00:00:00	440560
12813.00000	7139918	2017-10-26 00:00:00	481873
6749.00000	7196644	2017-11-02 00:00:00	10301
124411.00000	7196687	2017-11-01 00:00:00	298023
29735.00000	7192491	2017-10-26 00:00:00	63478
10042.00000	7184409	2017-11-03 00:00:00	441285
6661.00000	7184417	2017-11-03 00:00:00	465813
13615.00000	7184387	2017-11-03 00:00:00	152748
2838.00000	7135106	2017-11-06 00:00:00	72479
8331.00000	7192487	2017-10-26 00:00:00	425057
12086.00000	7115253	2017-10-26 00:00:00	71181
61565.00000	7141173	2017-11-01 00:00:00	222646
21360.00000	7186029	2017-10-28 00:00:00	425199
2418.00000	7193314	2017-10-30 00:00:00	520453
3594.00000	7191227	2017-10-27 00:00:00	402257
73522.00000	7116667	2017-10-27 00:00:00	296055
4048.00000	7097751	2017-11-01 00:00:00	304261
64583.00000	7153449	2017-10-26 00:00:00	290310
284847.00000	7153449	2017-10-27 00:00:00	83467
19393.00000	7194870	2017-10-27 00:00:00	487026
30277.00000	7132913	2017-11-07 00:00:00	210007
3304.00000	7177151	2017-10-30 00:00:00	473864
25147.00000	7193817	2017-10-30 00:00:00	33318
7561.00000	7192240	2017-10-30 00:00:00	218867
136986.00000	7192266	2017-11-01 00:00:00	524790
121630.00000	7121334	2017-10-31 00:00:00	465133
135866.00000	7121334	2017-11-01 00:00:00	221728
3106.00000	7175035	2017-10-31 00:00:00	341341
11425.00000	7142234	2017-10-30 00:00:00	358376
58988.00000	7122560	2017-10-26 00:00:00	519138
58807.00000	7151080	2017-11-01 00:00:00	111707
3993.00000	7193765	2017-11-01 00:00:00	320857
22603.00000	7153457	2017-11-02 00:00:00	168809
9315.00000	7193095	2017-10-30 00:00:00	400680
10548.00000	7169299	2017-10-31 00:00:00	87111
4321.00000	7193973	2017-11-01 00:00:00	528413
6018.00000	7192362	2017-11-01 00:00:00	535929
13602.00000	7193362	2017-10-28 00:00:00	20094
9552.00000	7198116	2017-10-30 00:00:00	93690
18397.00000	7184190	2017-10-30 00:00:00	287660
33859.00000	7185960	2017-10-30 00:00:00	320521
27939.00000	7185561	2017-10-31 00:00:00	257399
9240.00000	7114842	2017-10-27 00:00:00	308681
14129.00000	7191898	2017-10-31 00:00:00	5924
22066.00000	7183968	2017-11-01 00:00:00	144514
9843.00000	7183968	2017-11-01 00:00:00	75722
154389.00000	7184565	2017-10-31 00:00:00	338074
46776.00000	7192993	2017-10-30 00:00:00	444281
2896.00000	7073984	2017-11-06 00:00:00	228213
17347.00000	7196288	2017-11-02 00:00:00	64527
104910.00000	7196814	2017-11-03 00:00:00	49536
16220.00000	7196784	2017-11-02 00:00:00	142209
18202.00000	7193933	2017-10-31 00:00:00	505429
21291.00000	7193933	2017-10-31 00:00:00	249914
819.00000	7184867	2017-10-31 00:00:00	80990
237074.00000	7192989	2017-10-30 00:00:00	354771
7408.00000	7192560	2017-11-06 00:00:00	304672
2445.00000	7100020	2017-11-01 00:00:00	442660
2878.00000	7100020	2017-11-01 00:00:00	220222
20791.00000	7192763	2017-11-04 00:00:00	367586
