Material	Quantity	Batch
7249276	6	421169
7249276	28	421169
7249276	5	421169
7249276	8	421169
7249276	11	421169
7249276	16	421169
7249276	22	421169
7249276	16	421169
7249276	11	421169
7249276	8	421169
7249276	9	421169
7249276	24	421169
7249276	16	421169
7234961	12	140245
7234961	21	140245
7268270	4	200480
7268270	210	55354
7263171	0	95922
7263252	11	290267
7263171	2	207766
7263171	31	207766
7263198	0	62759
7263171	1	56364
7263198	0	408257
7263171	10	22069
7268203	119	526802
7263252	1	329012
7263198	3	274287
7263171	569	35917
7263171	2	122441
7263198	1	122143
7263171	1	97849
7263171	2	460460
7263198	0	311587
7263252	1	277367
7263171	2	531262
7263198	1	367275
7263171	12	12602
7263171	0	457010
7263171	2	107982
7194684	3	467596
7100638	338	147068
7186223	3	140665
7186223	8	140665
7186223	1	140665
7186223	7	140665
7186223	5	38089
7186223	5	38089
7186223	2	38089
7186223	5	38089
7194676	0	396276
7194240	6	99577
7183445	4	263837
7193185	3	241223
7193185	2	241223
7193185	6	241223
7196890	6	401790
7191243	25	339566
7191243	1	339566
7191243	303424	339566
7191243	3	339566
7191243	3	339566
7191243	-113280	339566
7186223	8	316817
7186223	4	316817
7186223	6	316817
7186223	8	316817
7186223	4	316817
7186223	3	151555
7186223	3	151555
7186223	2	151555
7186223	0	151555
7186223	2	151555
7186223	2	151555
7186223	3	151555
7186223	2	151555
7186223	0	151555
7186223	2	151555
7186223	3	151555
7194676	6	59368
7194676	1	59368
7100470	31	293425
7194676	12	224828
7171536	0	261345
7171536	4	261345
7171536	3	261345
7171536	3	261345
7171536	2	160815
7171536	2	160815
7171536	2	160815
7171536	3	160815
7191278	3	463000
7191278	2	463000
7191278	1	463000
7191278	2	463000
7196890	3	424496
7171536	1	104028
7171536	1	104028
7171536	2	104028
7171536	1	104028
7191278	0	438929
7191278	1	438929
7191278	0	438929
7191278	3	438929
7192498	39	433466
7196890	13	16140
7171536	3	172925
7171536	3	172925
7171536	2	172925
7171536	0	172925
7191278	2	7766
7191278	2	7766
7191278	3	7766
7191278	1	7766
7171536	2	238864
7171536	1	238864
7171536	2	238864
7156600	2	494695
7100468	3	242360
7196229	29	201387
7196890	11	81540
7191278	2	236629
7191278	2	236629
7191278	0	236629
7191278	1	236629
7196890	2	131563
7100050	34	531811
7196890	7	244255
7196890	13	142563
7196890	11	491398
7194676	0	388943
7194676	11	152334
7194676	7	311731
7194676	0	311731
7193796	1	371482
7171536	2	104411
7171536	1	104411
7171536	2	104411
7171536	1	104411
7194676	9	257973
7171536	3	9761
7171536	1	9761
7171536	1	9761
7171536	2	9761
7194676	13	281523
7171536	2	401923
7171536	0	401923
7171536	1	401923
7171536	1	401923
7194676	5	215184
7171536	4	315620
7171536	1	315620
7171536	3	315620
7171536	3	315620
7171536	3	315620
7191278	0	344049
7191278	2	344049
7191278	4	344049
7191278	3	344049
7191278	2	312206
7191278	3	312206
7191278	1	312206
7191278	2	312206
7171536	3	364188
7171536	2	364188
7171536	3	364188
7171536	0	364188
7196890	2	103899
7192380	-1	277833
7196890	7	185720
7196890	7	185720
7196890	3	454368
7192982	2057	375712
7183445	1	4005
7171536	1	37820
7171536	1	37820
7171536	2	37820
7171536	1	37820
7196890	14	75847
7196890	2	382179
7196890	3	14099
7191278	2	373775
7191278	1	373775
7191278	2	373775
7191278	2	373775
7195087	8	269397
7194676	6	28780
7196890	15	248828
7196890	15	240487
7191278	2	76775
7191278	0	76775
7191278	1	76775
7191278	4	76775
7196890	3	400840
7196890	12	436218
7196890	2	95067
7100318	8	87009
7100318	6	87009
7171536	2	306480
7171536	2	306480
7171536	3	306480
7171536	3	306480
7193997	-1	339945
7171536	0	325696
7171536	2	325696
7171536	2	325696
7171536	2	325696
7194676	5	226957
7194676	3	375562
7171536	2	149058
7171536	3	149058
7171536	1	149058
7194676	8	524013
7194676	13	381931
7194684	14	337027
7194684	10	455560
7194684	3	170845
7196954	12	387742
7192401	0	477442
7192398	0	289194
7194676	9	6997
7194684	8	516522
7172400	1	159819
7194684	13	374121
7194676	12	358129
7172400	-388	198892
7172400	386	198892
7194684	11	464923
7193909	16	440394
7192184	236	305509
7171536	3	88292
7171536	1	88292
7171536	1	88292
7171536	3	88292
7192928	26	418684
7193562	2	181879
7193562	24	181879
7193185	7	152018
7193185	6	152018
7193185	3	152018
7193530	54	258824
7100778	4	172920
7186223	1	117195
7186223	1	117195
7186223	2	117195
7186223	1	117195
7186223	1	117195
7186223	2	117195
7186223	1	117195
7186223	1	117195
7186223	3	117195
7186223	3	117195
7194684	13	407377
7196890	8	183656
7156618	1	480357
7156600	2	422835
7191278	0	449081
7191278	1	449081
7191278	4	449081
7191278	1	449081
7194684	9	452048
7191243	1	200396
7191243	1	200396
7191243	1	200396
7191243	3	200396
7196890	12	400240
7196890	4	173696
7193901	29	118406
7193420	7	42011
7171536	3	144037
7171536	2	144037
7171536	2	144037
7171536	1	144037
7171536	1	310039
7171536	3	310039
7171536	3	310039
7171536	2	310039
7186223	5	423729
7186223	1	423729
7186223	8	423729
7186223	0	423729
7186223	7	423729
7194676	6	458077
7194676	2	52295
7194676	4	222625
7194676	3	372646
7171536	0	508610
7171536	1	508610
7171536	4	508610
7171536	1	508610
7191278	3	327834
7191278	1	327834
7191278	3	327834
7191278	2	327834
7183445	1	364007
7191243	2	190064
7191243	1	190064
7191243	2	190064
7191243	2	190064
7171536	2	148585
7171536	3	148585
7171536	1	148585
7171536	2	148585
7194684	1	125193
7194684	8	86896
7186223	7	259813
7186223	8	259813
7186223	1	259813
7191243	1	337826
7191243	1	337826
7191243	0	337826
7191243	1	337826
7196890	12	151052
7196890	4	88762
7171536	1	442830
7171536	2	442830
7171536	2	442830
7171536	0	442830
7191243	4	54021
7191243	2	54021
7191243	1	54021
7191243	1	54021
7191243	2	71327
7191243	3	71327
7191243	3	71327
7192823	20	480442
7191243	1	225525
7191243	1	225525
7191243	2	225525
7191243	3	225525
7191243	3	349938
7191243	3	349938
7191243	2	349938
7191243	2	349938
7194692	5	50913
7194692	8	50913
7191243	2	244455
7191243	2	244455
7191243	2	244455
7191243	0	244455
7183445	5	504352
7191243	3	329995
7191243	3	329995
7191243	1	329995
7191243	3	329995
7194317	25	508989
7194676	13	232165
7191243	3	373697
7191243	1	373697
7191243	2	373697
7191243	2	373697
7191278	3	507687
7191278	3	507687
7191278	2	507687
7157495	455	92041
7193102	5	178427
7100470	26	105662
7100470	85	105662
7191243	5	440312
7191243	1	440312
7191243	4	440312
7171536	3	100886
7171536	2	100886
7171536	2	100886
7171536	3	100886
7191243	2	49713
7191243	1	49713
7191243	1	49713
7191243	2	49713
7191278	0	70824
7191278	2	70824
7191278	0	70824
7191278	1	70824
7191278	-2	70824
7194676	16	70458
7194684	11	365304
7171536	4	500569
7171536	1	500569
7171536	3	500569
7171536	1	500569
7194684	9	416696
7156600	2	25116
7171536	2	101537
7171536	2	101537
7171536	1	101537
7171536	4	101537
7171536	2	29627
7171536	2	29627
7171536	1	29627
7171536	3	29627
7193530	1570	499648
7156618	0	72482
7191243	0	463078
7191243	2	463078
7191243	1	463078
7191243	3	463078
7191278	1	322382
7191278	1	322382
7191278	2	322382
7191278	2	322382
7194248	3	416903
7194248	4	212661
7196890	10	67344
7196890	6	168449
7194684	3	262254
7171536	3	100645
7171536	3	100645
7171536	1	100645
7171536	2	100645
7191243	2	448424
7191243	1	448424
7191243	3	448424
7191243	3	448424
7156618	2	42715
7194248	3	377178
7183445	3	248064
7192913	10	385534
7171536	0	228705
7171536	1	228705
7171536	0	228705
7171536	3	228705
7166605	1	142960
7166605	0	142960
7166605	1	142960
7194248	620	60259
7194248	1177	525
7194676	17	317365
7193554	17	323946
7191278	0	282943
7191278	0	282943
7191278	3	282943
7191278	1	282943
7193185	2	358740
7193185	3	358740
7100675	80	423833
7100753	69	529526
7193642	40	50583
7156600	1	417688
7171536	2	519613
7171536	0	519613
7171536	3	519613
7171536	2	519613
7191278	2	426318
7191278	3	426318
7191278	3	426318
7191278	1	426318
7183445	4	151017
7191278	0	323510
7191278	0	323510
7191278	1	323510
7191278	3	323510
7183445	6	372081
7171536	2	26681
7171536	2	26681
7171536	2	26681
7171536	1	26681
7191278	1	240
7191278	3	240
7191278	4	240
7191278	2	240
7191278	1	240
7191278	2	396556
7191278	1	396556
7191278	2	396556
7191278	2	396556
7191278	3	396556
7191278	3	352214
7191278	1	352214
7191278	1	352214
7191278	2	352214
7191278	0	352214
7251645	2	489873
7191278	2	522354
7191278	2	522354
7191278	2	522354
7191278	2	522354
7191278	1	522354
7196890	7	396762
7195257	10	420414
7194676	3	485829
7194684	13	198752
7194676	11	325619
7100470	25	220842
7197292	13	441540
7194676	5	426568
7194676	0	426568
7194684	3	317689
7194676	11	509696
7193222	55	355505
7194676	14	348378
7194676	8	451100
7194676	17	87616
7194684	3	420466
7194684	2	392672
7194676	17	178378
7196890	7	524094
7196890	0	524094
7196890	2	287680
7194138	80	138743
7196890	15	346496
7100030	16	54507
7194676	7	382418
7199716	14	27725
7191278	2	114714
7191278	3	114714
7191278	5	114714
7191278	2	114714
7191278	2	114714
7191278	-1	114714
7191278	-1	114714
7191278	-1	114714
7191278	-2	114714
7191278	-2	114714
7196890	10	355893
7194692	4	64403
7196890	12	253491
7193185	4	318007
7193185	4	318007
7194684	7	225814
7100538	20	460200
7156600	1	198894
7194684	0	153545
7194684	14	244957
7156618	0	421747
7156618	31	421747
7191278	3	270995
7191278	3	270995
7191278	3	270995
7191278	1	270995
7196890	7	430322
7191278	3	408841
7191278	2	408841
7191278	1	408841
7191278	3	408841
7194676	16	413854
7194684	14	83333
7193997	19	226652
7194676	5	362852
7191278	2	157096
7191278	1	157096
7191278	3	157096
7191278	1	157096
7183445	0	365595
7156600	2	278224
7196890	14	242783
7194684	6	28307
7194684	2	28307
7191278	2	455188
7191278	1	455188
7191278	3	455188
7191278	3	455188
7156618	3	355577
7183445	2	309250
7191278	3	328587
7191278	2	328587
7191278	3	328587
7191278	3	328587
7194676	13	173980
7196890	14	232920
7196890	4	21628
7191278	4	431198
7191278	2	431198
7191278	2	431198
7191278	1	431198
7248911	15	179056
7255179	16	164796
7271867	26	103509
7255179	4	126755
7255470	2	490414
7258089	10	40247
7252943	75	306272
7271867	39	188777
7254326	1690	68132
7254792	80	287944
7253869	0	228612
7251114	3291	150028
7255241	16	466353
7255241	46	466353
7251114	4	254852
7271867	8	308317
7262485	8	34455
7253575	5	265736
7255039	1	322528
7265794	12	21285
7250983	851	370829
7250983	1591	370829
7250983	1821	370829
7250983	1407	370829
7250983	1229	370829
7271867	3	18985
7253583	0	149003
7258062	88	90037
7255160	5	368122
7254369	12	458127
7254369	13	458127
7254369	27	458127
7254369	28	458127
7254369	16	458127
7254369	2006	458127
7254369	267	458127
7254369	1047	458127
7254369	853	457988
7254369	660	457988
7254369	3869	457988
7253575	2	154264
7254156	1	261245
7254156	22	261245
7254156	12	261245
7254156	28	261245
7254156	11	261245
7254156	3	261245
7254156	17	261245
7254156	22	261245
7254156	247	261245
7254156	8	261245
7254156	29	261245
7254156	20	261245
7254156	3	261245
7254156	4	261245
7254156	32	261245
7254156	8	261245
7254156	31	261245
7258739	70	344349
7258739	1	344349
7200024	9	469798
7268939	32	218315
7268939	18	218315
7268939	24	218315
7268939	12	218315
7268939	30	218315
7268939	9	218315
7268939	31	218315
7268939	9	218315
7268939	7	218315
7268939	11	218315
7268939	4	218315
7268939	13	218315
7268939	4	218315
7268939	29	218315
7268939	1	218315
7268939	20	218315
7267576	9	508053
7267509	7	376038
7267509	11	22204
7271867	0	252749
7268416	146	171165
7253788	666	347629
7253788	-364	347629
7253788	591	347629
7267509	0	285226
7255179	8	30413
7271867	0	293925
7271867	0	293925
7271867	0	293925
7267509	12	297477
7267509	1	391579
7267509	12	376775
7265727	5	321802
7253478	11	33775
7263724	61	159321
7267509	5	213141
7253559	45	12024
7200047	2	49530
7200047	2	49530
7200047	-5	49530
7256094	26	500595
7256094	498	500595
7272197	403	157019
7255179	169	262327
7268343	2	365654
7255179	290	65429
7255179	353	355197
7272197	35	527908
7200331	567	49237
7200305	4	233129
7257902	17	411373
7257902	11	411373
7257902	8	411373
7257902	24	411373
7257902	14	411373
7257902	22	411373
7257902	0	411373
7257902	10	411373
7257902	18	411373
7257902	4	411373
7257902	-12	411373
7257902	21	411373
7257902	-20	411373
7257902	31	411373
7257902	-31	411373
7257902	-24	411373
7257902	1	411373
7257902	26	411373
7257902	29	411373
7271999	170	112938
7269390	1242	520903
7269390	3642	520903
7269390	-1121	520903
7254369	13	235939
7251114	19	270322
7253540	48	38560
7250975	40	31524
7250975	9	31524
7253524	69	480983
7255527	4587	447208
7252986	31	163979
7253478	59	413919
7257910	0	246079
7255179	252	385022
7254210	2	227928
7255985	14	75292
7265794	2	347857
7271867	0	513525
7253478	47	444304
7255470	17	167673
7263503	0	175313
7266960	1	134719
7200406	100	458511
7268998	184	98963
7268998	6204	98963
7255241	17300	218115
7248911	81	383536
7255179	0	60944
7255179	1	414074
7258739	128	308329
7258739	966	308329
7264321	24	521400
7200022	1224	71233
7264550	0	133157
7264550	798	230371
7264550	962	230371
7264550	678	230371
7264550	1253	230371
7258011	1968	436264
7258011	872	436264
7258011	801	436264
7258011	1181	436264
7258011	1504	436264
7258011	1205	436264
7258011	128	436264
7200034	77	416888
7258550	166	444247
7255470	0	326827
7271867	7	195918
7271867	31	195918
7253605	1	519044
7253605	4	310822
7257937	6	351253
7255241	18	315941
7255241	21	315941
7255241	6	315941
7255241	31	315941
7255241	48	315941
7255241	39	315941
7255241	10	315941
7255179	15	166937
7255179	12	247113
7255179	0	208892
7267576	1	249281
7267576	20	249281
7267576	26	249281
7267576	34	249281
7267576	36	249281
7267576	14	249281
7267576	21	249281
7257910	10	441963
7267576	31	78240
7255632	0	22906
7259174	0	209454
7200379	22	81342
7258011	23	517315
7258550	0	191727
7272197	139	147761
7269358	24	104392
7200406	14	198943
7253826	28	470562
7264321	35	166470
7253788	77	80422
7181000	31	459063
7151080	142	10788
7192745	39	133294
7191987	8	119095
7192047	39	248837
7192083	52	483435
7179189	8	509246
7194706	4	362404
7191999	27	401079
7192005	25	217882
7192006	23	492471
7192048	6	269958
7179197	1	522785
7193362	2	386024
7184751	6	381249
7184751	201	381249
7181027	18	178966
7121334	2018	268435
7192745	13	485173
7096593	9	271112
7096607	2	449002
7181027	5	528734
7192001	18	352798
7100553	27	409753
7192379	1	246838
7161905	3	246094
7192003	40	39640
7192004	42	392266
7124031	50	377084
7179189	3	144576
7181000	29	319349
7184565	37	181236
7196695	157	329775
7181027	32	288161
7132638	78	85559
7192268	17	15839
7192308	171	118737
7192005	68	141843
7192745	26	392085
7183763	0	409381
7194706	4	312026
7100676	228	216754
7179197	2	487955
7192048	32	462979
7192047	30	108425
7185065	1200	134073
7181027	36602	63510
7181027	32	63510
7252226	10	63510
7192046	25	447384
7146914	2	303975
7196709	1759	15057
7196695	32165	133523
7181027	4	172485
7181000	3	388592
7181060	5	196475
7181078	0	381618
7181051	6	447439
7186347	11	14284
7192268	14	523575
7146914	5	303438
7192004	40	83442
7192006	61	146082
7192006	69	146082
7192006	-24	146082
7181078	0	14556
7192047	32	70869
7192240	4	276517
7146302	505	475262
7181060	3	136426
7184565	1	442520
7192046	18	48914
7181027	22	534015
7179197	3	413277
7192003	1	162669
7192048	42	202718
7181051	6	534629
7181051	36	534629
7181051	3	397162
7179189	5	407557
7193034	3	121444
7124732	57	101885
7181000	16	288175
7179197	3	288270
7157649	2	69138
7192001	47	2084
7186185	54	194987
7181027	26	483996
7192266	2	420934
7193890	0	150032
7192048	16	41769
7192005	14	426649
7521138	23	218781
7146914	7	418101
7192047	39	74808
7192046	43	461128
7194706	5	84518
7192265	1	240923
7192267	11	454734
7131402	1	509312
7185332	1253	104083
7157665	3	91986
7157665	29	91986
7157665	2	91986
7181027	9	513295
7186010	1	535791
7137095	12	133117
7176481	15	497837
7176481	113	497837
7176481	135	497837
7176481	99	497837
7176481	5	497837
7145128	81	248702
7100350	19	233042
7193694	54	166676
7191999	36	421694
7181027	17	457067
7146280	14	413398
7146280	16	413398
7146280	10	413398
7146280	6	413398
7146280	4	413398
7146280	0	413398
7146280	15	413398
7146280	11	413398
7146280	6	413398
7192048	41	486886
7196687	4052	186628
7181000	32	184257
7100349	40	452187
7100347	17	60010
7181078	4	311391
7181060	3	73800
7192745	19	487023
7192004	49	111932
7179189	3	129830
7193154	10	93687
7146302	26	497561
7100554	37	65466
7100554	28	65466
7100554	27	65466
7100554	6	65466
7100554	39	65466
7100554	35	65466
7100554	13	65466
7194706	5	444792
7193947	13	24039
7186185	20	222722
7186185	45	222722
7186185	7	222722
7186185	37	222722
7193913	-14	88247
7193913	7	88247
7193913	29	88247
7129181	32	42398
7192268	17	308743
7192006	66	237566
7194706	3	411399
7129378	46	447590
7137095	16	97644
7192699	1	167628
7181027	2	217534
7100519	0	258741
7173385	25	9718
7173385	32	9718
7194706	1	267798
7181051	5	93455
7181078	5	466884
7192003	6	431200
7192001	22	513174
7181000	11	64467
7179189	0	57333
7179189	0	57333
7157649	452	325899
7181051	6	523441
7181060	7	41040
7192005	52	169624
7192315	1	112636
7192046	43	165933
7193976	42	298136
7186010	0	331156
7117728	34	161171
7146914	5	148176
7179197	1	413686
7179197	1	237921
7192546	0	208894
7192267	12	81401
7100250	4	166424
7100250	460	166424
7100250	2	166424
7181051	1	343536
7183763	1	170528
7192745	11	384295
7191227	36	49380
7100363	235	278122
7181060	2	309694
7192921	40	140630
7192265	1	115382
7184565	10	514713
7184565	5	514713
7184565	43	514713
7184565	26	514713
7184565	37	514713
7184565	39	514713
7184565	25	514713
7184565	24	514713
7184565	31	514713
7184565	7	514713
7184565	43	514713
7184565	1	514713
7184565	1	514713
7177127	64	247720
7186339	21	237755
7181027	12	383121
7181027	12	279416
7181051	2	456410
7100366	877	263842
7153821	3	481647
7183631	0	110784
7192820	79	478085
7146914	8	381960
7194144	136	376829
7184565	17	151682
7184565	8	151682
7184565	1	151682
7100586	0	320515
7168713	90	256623
7192361	44	421581
7192361	129	421581
7192003	37	426102
7192001	63	477673
7193915	235	500825
7193915	94	500825
7265840	1	10592
7263309	2	436948
7263368	0	436948
7263422	0	143021
7263163	1	143021
7200220	3	273320
7263309	2	336389
7263368	0	336389
7263422	1	172601
7263163	2	172601
7236859	0	260383
7236808	5	180203
7236824	2	418780
7236832	5	316270
7236840	3	77721
7236859	3	354534
7263163	526	511337
7263163	1	511337
7263422	0	511337
7255500	3	329373
7263368	0	63966
7263309	1	63966
7250746	6	384203
7250746	4	384203
7250746	-3	384203
7263422	0	433042
7263163	5	433042
7263163	0	257017
7263422	0	257017
7263368	0	502347
7263309	9	502347
7263309	1	185715
7263368	0	185715
7200351	54	4085
7263422	1	15047
7263163	1	15047
7250746	3	501291
7200044	1	52624
7260156	-3711	488663
7260156	8031	488663
7260156	559	488663
7263422	0	153473
7236840	3	476101
7236859	1	183680
7263422	0	277106
7263163	9	277106
7263368	0	374392
7236824	1	67901
7263295	0	235587
7263309	1	454672
7263368	0	454672
7236859	1	316050
7263295	0	105881
7236832	1	422238
7263309	1	262580
7263368	0	262580
7263422	0	233852
7263422	0	295805
7263163	1	295805
7263368	1	138579
7263309	0	102173
7263368	0	102173
7255500	3	73647
7250746	4	390248
7263422	0	522267
7263163	1	522267
7236859	1	402015
7252455	2	402015
7270747	81	317549
7262302	271	436914
7236840	0	208174
7263422	0	323339
7263422	0	163993
7262302	9757	250002
7262280	7	409610
7263244	0	513930
7263295	0	513930
7263309	1	58349
7263368	0	58349
7263368	1	340753
7263422	0	141346
7263295	0	52540
7263422	0	443806
7262612	0	482759
7263368	0	296129
7262221	20	361162
7236832	1	525359
7263368	0	13764
7236824	3	400636
7263422	0	105500
7262221	88	120607
7262221	38	120607
7262221	7608	238934
7263368	0	329724
7236859	3	288301
7263422	0	433174
7263422	0	403986
7263163	3	403986
7250746	2	282983
7263295	0	41652
7263368	0	392073
7263422	0	62255
7262221	54	4998
7262299	237	130334
7236840	4	257259
7236859	3	41853
7250746	1	273821
7260687	18	142426
7266553	32	228793
7263244	7	224141
7263163	1	521725
7255500	2	252089
7263244	1	525938
7236859	3	134122
7250746	1	431169
7263309	1	61488
7261799	426	124708
7261799	16	124708
7261799	15	124708
7261799	91	124708
7261799	18	124708
7261799	91	124708
7261799	94	124708
7261799	30	124708
7261799	13	124708
7261799	26	124708
7261799	0	124708
7261799	4	124708
7261799	93	124708
7261799	79	124708
7261799	38	124708
7261799	42	124708
7261799	10	124708
7261799	49	124708
7261799	42	124708
7261799	84	124708
7261799	36	124708
7261799	68	124708
7261799	30	124708
7261799	19	124708
7261799	81	124708
7261799	33	124708
7261799	38	124708
7260245	3180	390426
7250746	4	132821
7236859	3	296070
7200366	0	441399
7234961	2	93214
7234961	19	93214
7234961	9	93214
7234961	17	93214
7261470	6	498261
7236840	2	5380
7236832	3	332211
7236824	3	505737
7262817	1	505085
7250746	3	350674
7264380	-15	358153
7264380	-7	358153
7264380	0	358153
7264380	6	358153
7264380	28	358153
7200000	121	501972
7268459	184	461737
7261446	80	267803
7269382	1212	430562
7236824	4	349858
7259115	171	533436
7259115	60	533436
7259115	128	533436
7259115	36	533436
7259115	263	533436
7259115	163	533436
7259115	95	533436
7259115	219	533436
7259115	79	533436
7259115	128	533436
7259115	127	533436
7259115	44	533436
7259115	27	533436
7259115	199	533436
7259115	223	533436
7259115	251	533436
7259115	55	533436
7259115	71	533436
7259115	171	533436
7259115	49	533436
7259115	96	533436
7259115	247	533436
7259115	161	533436
7236859	1	392692
7256116	3	120431
7250746	0	180779
7255500	3	393154
7263295	0	388002
7263368	0	15253
7236859	2	453653
7200366	7	166680
7261276	3	465814
7261276	53	465814
7261276	41	465814
7261276	50	465814
7261276	23	465814
7261276	6	465814
7261276	2	465814
7261276	58	465814
7261276	39	465814
7261276	30	465814
7261276	77	465814
7261276	64	465814
7261276	77	465814
7261276	89	465814
7261276	76	465814
7261276	11	465814
7261276	116	465814
7261276	129	465814
7261276	9	465814
7236832	3	429255
7263368	0	523521
7263422	0	278279
7259336	0	404041
7200000	887	510083
7263295	0	344346
7236832	1	444189
7263422	0	498840
7263295	0	182694
7236840	4	341153
7255500	4	361199
7236840	4	422168
7236824	1	113588
7263368	1	212910
7255500	2	467151
7263422	0	354300
7262752	118	171842
7262752	22	171842
7250746	4	326445
7263368	1	458079
7260032	3	312561
7200163	323	515168
7254059	612	252427
7236859	2	353233
7262175	40	457254
7262175	226	457254
7262175	72	457254
7262175	67	457254
7262175	228	457254
7262175	52	457254
7263368	1	14865
7263368	0	4982
7267223	20	22986
7263295	0	296930
7236859	0	56266
7262280	1662	190217
7262280	5525	190217
7250746	3	350846
7200000	187	120401
7200000	63	120401
7193146	33	271584
7266502	1	271283
7253311	3	337251
7266448	4	319202
7253303	1	300327
7255764	18515	409613
7221568	26	170571
7221541	28	338656
7253311	5	180104
7253303	2	268340
7266448	5	385772
7266502	15	132713
7263015	0	516118
7221541	57	229220
7183003	60	442667
7403399	37	267726
7403399	123	529582
7403399	136	162709
7403399	204	307803
7183003	58	56564
7183003	50	47188
7403399	76	245523
7100557	85	73550
7183003	45	138712
7183003	22	43308
7183003	59	43308
7183003	53	204235
7183003	25	169819
7183003	8	101631
7183003	21	156366
7183003	12	465832
7269455	131	4090
7269455	344	4090
7266367	14	188099
7266367	9	188099
7267703	2	291680
7267703	2	291680
7267703	-21	291680
7267703	39	180006
7267703	10	180006
7267703	45	483572
7247591	118	134704
7200068	0	329346
7269455	26	417875
7250614	4	191267
7250614	21	287473
7250614	6	287473
7269536	28	535862
7266367	18	149750
7266367	13	408587
7250614	0	192383
7250614	1	235918
7250614	871	391378
7200068	1	169941
7200073	1	471555
7200075	0	168823
7200068	0	378539
7250614	28	144282
7250614	16	144282
7250614	2	144282
7250614	24	144282
7250614	25	144282
7250614	32	144282
7250614	11	144282
7250614	24	144282
7250614	12	144282
7250614	4	144282
7250614	31	144282
7250614	10	144282
7250614	29	144282
7250614	18	144282
7200068	473	214171
7269455	3	97403
7269455	27	97403
7200486	6922	357918
7200486	445	357918
7200288	191	164443
7200288	300	164443
7200075	1	460493
7269536	35	185225
7200288	24	262479
7250614	6	525351
7250614	32	525351
7250614	22	525351
7250614	18	525351
7250614	3	525351
7250614	24	525351
7250614	11	525351
7269536	9	529721
7200073	1	232239
7269536	15	435151
7269536	8	435151
7269536	11	435151
7269536	36	435151
7200288	125	246128
7200288	114	246128
7200288	220	246128
7200288	434	246128
7200288	413	246128
7200288	154	246128
7200288	65	246128
7250614	17	58913
7250614	15	58913
7250614	24	58913
7250614	28	58913
7250614	5	58913
7250614	1	58913
7250614	20	58913
7250614	10	58913
7250614	19	58913
7250614	22	58913
7250614	5	58913
7250614	2	58913
7269455	12	292826
7269455	27	414384
7250614	21	445823
7250614	31	445823
7250614	2	445823
7250614	29	445823
7250614	3	445823
7250614	20	445823
7250614	14	445823
7250614	17	445823
7250614	16	445823
7250614	2	445823
7266367	24	61377
7250614	5	518216
7250614	31	518216
7200073	0	180842
7247796	8752	266323
7200288	574	88471
7200288	295	88471
7259298	17	246802
7196890	18	71323
7251114	47	5139
7263449	35	193205
7200300	6	288139
7257864	6	342824
7200471	13	52164
7100347	30	149487
7100350	9	75525
7192362	1404	359632
7192315	1	216465
7100349	40	27604
7131410	98	41403
7131410	287	41403
7194579	7	327643
7194579	33	327643
7193872	75	142684
7183763	166	381873
7183763	40	381873
7183763	27	381873
7260342	3721	445355
7263422	0	475099
7263295	1	72793
7259956	22	72400
7200366	1038	198959
7200366	31	198959
7266367	11	212990
7263783	16	226251
7263783	21	226251
7192672	108	453033
7193282	303	238414
7193352	-722	374754
7193352	240	374754
7193352	755	374754
7193355	-54	18813
7193355	601	18813
7193355	346	18813
7193352	-339	75284
7193352	726	75284
7193352	906	75284
7600117	13	32777
7196180	1277	175001
7600064	530	443121
7600059	473	357675
7100271	0	440988
7139748	1483	156932
7168160	459	140051
7168160	930	221103
7170726	1984	118273
7158190	4186	67808
7183240	5599	174307
7160887	42	263326
7171528	298	117133
